序號,答案
20240412120010,1232.71
20240412121010,1198.73
20240412122010,1000.16
20240412123010,843.96
20240412124010,662.87
20240412125010,786.47
20240412130010,643.12
20240412131010,564.11
20240412132010,479.02
20240412133010,546.74
20240412134010,483.82
20240412135010,446.97
20240412140010,233.04
20240412141010,202.91
20240412142010,156.18
20240412143010,148.58
20240412144010,140.66
20240412145010,123.69
20240412150010,72.04
20240412151010,58.05
20240412152010,55.12
20240412153010,53.47
20240412154010,41.6
20240412155010,40.21
20240412160010,14.57
20240412161010,0.0
20240412162010,0.0
20240412163010,0.0
20240412164010,0.0
20240412165010,0.0
20240419090010,29.68
20240419091010,33.36
20240419092010,33.25
20240419093010,61.95
20240419094010,55.92
20240419095010,68.45
20240419100010,100.34
20240419101010,106.9
20240419102010,131.78
20240419103010,126.35
20240419104010,128.15
20240419105010,126.38
20240419110010,102.5
20240419111010,109.98
20240419112010,99.06
20240419113010,108.26
20240419114010,115.77
20240419115010,118.95
20240419120010,144.64
20240419121010,128.37
20240419122010,95.42
20240419123010,68.38
20240419124010,67.64
20240419125010,66.38
20240419130010,67.95
20240419131010,69.94
20240419132010,67.18
20240419133010,61.95
20240419134010,53.81
20240419135010,52.83
20240419140010,45.19
20240419141010,45.93
20240419142010,37.94
20240419143010,36.15
20240419144010,33.16
20240419145010,34.95
20240419150010,21.65
20240419151010,21.66
20240419152010,22.74
20240419153010,21.37
20240419154010,20.17
20240419155010,20.61
20240419160010,17.14
20240419161010,15.27
20240419162010,14.49
20240419163010,11.38
20240419164010,11.84
20240419165010,11.84
20240515090010,134.59
20240515091010,195.78
20240515092010,313.7
20240515093010,272.55
20240515094010,267.75
20240515095010,413.72
20240515100010,622.78
20240515101010,707.9
20240515102010,766.11
20240515103010,820.78
20240515104010,882.25
20240515105010,949.08
20240515110010,1277.73
20240515111010,1090.24
20240515112010,1094.82
20240515113010,908.24
20240515114010,895.19
20240515115010,855.28
20240515120010,899.95
20240515121010,964.9
20240515122010,995.36
20240515123010,770.83
20240515124010,677.78
20240515125010,614.62
20240515130010,878.43
20240515131010,722.99
20240515132010,549.37
20240515133010,523.28
20240515134010,560.47
20240515135010,618.11
20240515140010,182.77
20240515141010,89.48
20240515142010,49.5
20240515143010,25.72
20240515144010,30.0
20240515145010,22.37
20240515150010,24.46
20240515151010,26.79
20240515152010,19.96
20240515153010,20.62
20240515154010,19.96
20240515155010,12.93
20240515160010,11.29
20240515161010,11.78
20240515162010,1.84
20240515163010,4.84
20240515164010,3.24
20240515165010,2.47
20240526090010,14.53
20240526091010,54.13
20240526092010,77.2
20240526093010,116.47
20240526094010,199.78
20240526095010,189.94
20240526100010,287.81
20240526101010,297.54
20240526102010,280.36
20240526103010,301.47
20240526104010,318.46
20240526105010,330.06
20240526110010,209.78
20240526111010,216.65
20240526112010,150.92
20240526113010,186.1
20240526114010,141.67
20240526115010,96.21
20240526120010,137.72
20240526121010,129.24
20240526122010,116.8
20240526123010,109.27
20240526124010,96.42
20240526125010,68.17
20240526130010,66.01
20240526131010,74.29
20240526132010,57.9
20240526133010,98.61
20240526134010,81.63
20240526135010,45.98
20240526140010,45.49
20240526141010,43.59
20240526142010,39.54
20240526143010,39.39
20240526144010,41.79
20240526145010,38.89
20240526150010,0.0
20240526151010,0.0
20240526152010,12.18
20240526153010,14.72
20240526154010,9.13
20240526155010,6.58
20240526160010,24.73
20240526161010,20.76
20240526162010,17.25
20240526163010,15.08
20240526164010,10.95
20240526165010,10.1
20240617090010,57.76
20240617091010,78.4
20240617092010,79.12
20240617093010,138.25
20240617094010,147.95
20240617095010,152.5
20240617100010,181.99
20240617101010,136.93
20240617102010,151.86
20240617103010,204.13
20240617104010,249.83
20240617105010,173.65
20240617110010,162.87
20240617111010,131.96
20240617112010,97.7
20240617113010,82.26
20240617114010,101.56
20240617115010,101.58
20240617120010,116.73
20240617121010,131.61
20240617122010,227.72
20240617123010,277.57
20240617124010,230.8
20240617125010,207.45
20240617130010,277.49
20240617131010,255.08
20240617132010,234.48
20240617133010,231.28
20240617134010,207.24
20240617135010,166.59
20240617140010,173.42
20240617141010,165.22
20240617142010,132.23
20240617143010,118.29
20240617144010,110.03
20240617145010,87.26
20240617150010,41.76
20240617151010,57.48
20240617152010,44.07
20240617153010,39.52
20240617154010,37.75
20240617155010,30.23
20240617160010,9.09
20240617161010,7.14
20240617162010,2.08
20240617163010,0.88
20240617164010,11.39
20240617165010,10.48
20240630090010,534.46
20240630091010,589.27
20240630092010,704.27
20240630093010,826.42
20240630094010,923.29
20240630095010,953.93
20240630100010,1091.15
20240630101010,1005.15
20240630102010,1005.48
20240630103010,1039.11
20240630104010,1016.43
20240630105010,1257.7
20240630110010,985.69
20240630111010,958.39
20240630112010,698.66
20240630113010,369.06
20240630114010,440.75
20240630115010,605.67
20240630120010,747.04
20240630121010,583.3
20240630122010,525.67
20240630123010,1140.96
20240630124010,321.88
20240630125010,239.94
20240630130010,211.27
20240630131010,351.9
20240630132010,468.11
20240630133010,462.1
20240630134010,476.64
20240630135010,307.67
20240630140010,274.53
20240630141010,249.48
20240630142010,263.36
20240630143010,262.77
20240630144010,201.83
20240630145010,127.78
20240630150010,101.35
20240630151010,88.02
20240630152010,71.01
20240630153010,59.85
20240630154010,44.71
20240630155010,33.72
20240630160010,4.21
20240630161010,23.57
20240630162010,0.0
20240630163010,11.87
20240630164010,9.37
20240630165010,5.58
20240714090010,613.74
20240714091010,699.73
20240714092010,736.04
20240714093010,1027.92
20240714094010,1065.44
20240714095010,1161.05
20240714100010,1167.24
20240714101010,1153.69
20240714102010,830.88
20240714103010,1343.09
20240714104010,1283.03
20240714105010,1349.01
20240714110010,1502.51
20240714111010,1535.59
20240714112010,1639.68
20240714113010,1503.26
20240714114010,1645.74
20240714115010,1620.54
20240714120010,1725.62
20240714121010,1760.7
20240714122010,1686.74
20240714123010,1690.41
20240714124010,1429.88
20240714125010,305.53
20240714130010,29.38
20240714131010,5.55
20240714132010,11.21
20240714133010,4.51
20240714134010,8.58
20240714135010,18.62
20240714140010,53.83
20240714141010,23.84
20240714142010,31.67
20240714143010,31.01
20240714144010,26.79
20240714145010,45.48
20240714150010,20.66
20240714151010,26.79
20240714152010,16.51
20240714153010,23.4
20240714154010,11.25
20240714155010,24.41
20240714160010,28.89
20240714161010,26.48
20240714162010,17.55
20240714163010,18.54
20240714164010,13.09
20240714165010,17.16
20240718090010,534.71
20240718091010,592.55
20240718092010,681.62
20240718093010,957.96
20240718094010,1060.22
20240718095010,1151.15
20240718100010,1248.3
20240718101010,1166.11
20240718102010,1167.88
20240718103010,1392.26
20240718104010,1343.5
20240718105010,1337.76
20240718110010,1473.58
20240718111010,1673.58
20240718112010,1433.44
20240718113010,1681.05
20240718114010,1654.42
20240718115010,1736.68
20240718120010,1779.87
20240718121010,1697.92
20240718122010,1664.91
20240718123010,1585.28
20240718124010,1369.6
20240718125010,879.07
20240718130010,164.84
20240718131010,130.86
20240718132010,72.5
20240718133010,57.92
20240718134010,85.14
20240718135010,82.08
20240718140010,53.68
20240718141010,33.03
20240718142010,26.16
20240718143010,22.76
20240718144010,24.36
20240718145010,35.62
20240718150010,39.31
20240718151010,36.82
20240718152010,34.26
20240718153010,36.46
20240718154010,31.2
20240718155010,27.3
20240718160010,36.33
20240718161010,27.31
20240718162010,32.54
20240718163010,25.75
20240718164010,23.22
20240718165010,21.42
20240720090010,408.58
20240720091010,423.16
20240720092010,348.03
20240720093010,385.93
20240720094010,405.47
20240720095010,600.99
20240720100010,802.13
20240720101010,830.68
20240720102010,1202.59
20240720103010,1138.52
20240720104010,1227.49
20240720105010,1384.26
20240720110010,1517.46
20240720111010,1602.68
20240720112010,1690.39
20240720113010,1780.14
20240720114010,1805.58
20240720115010,1864.42
20240720120010,1803.18
20240720121010,1728.06
20240720122010,1612.4
20240720123010,1678.25
20240720124010,1345.02
20240720125010,1161.98
20240720130010,195.52
20240720131010,106.61
20240720132010,45.69
20240720133010,38.03
20240720134010,39.08
20240720135010,30.61
20240720140010,30.75
20240720141010,30.46
20240720142010,29.6
20240720143010,33.13
20240720144010,31.47
20240720145010,33.57
20240720150010,24.26
20240720151010,18.97
20240720152010,21.03
20240720153010,20.05
20240720154010,12.48
20240720155010,14.62
20240720160010,17.17
20240720161010,13.89
20240720162010,17.72
20240720163010,17.59
20240720164010,7.84
20240720165010,11.4
20240322090011,45.22
20240322091011,55.03
20240322092011,78.0
20240322093011,76.74
20240322094011,98.99
20240322095011,170.44
20240322100011,280.05
20240322101011,466.27
20240322102011,373.8
20240322103011,409.99
20240322104011,289.98
20240322105011,73.87
20240322110011,94.32
20240322111011,126.14
20240322112011,82.22
20240322113011,67.71
20240322114011,32.28
20240322115011,21.97
20240322120011,43.56
20240322121011,38.28
20240322122011,31.9
20240322123011,23.95
20240322124011,20.59
20240322125011,21.42
20240322130011,0.0
20240322131011,0.0
20240322132011,0.19
20240322133011,0.0
20240322134011,0.0
20240322135011,12.03
20240322140011,3.87
20240322141011,9.56
20240322142011,7.17
20240322143011,7.28
20240322144011,3.41
20240322145011,0.0
20240322150011,3.93
20240322151011,2.57
20240322152011,8.07
20240322153011,7.99
20240322154011,6.42
20240322155011,6.26
20240322160011,8.61
20240322161011,8.11
20240322162011,6.4
20240322163011,6.53
20240322164011,7.62
20240322165011,8.01
20240327090011,3.19
20240327091011,0.0
20240327092011,2.64
20240327093011,1.66
20240327094011,0.13
20240327095011,14.03
20240327100011,32.58
20240327101011,55.98
20240327102011,51.96
20240327103011,80.75
20240327104011,69.09
20240327105011,56.33
20240327110011,113.19
20240327111011,45.18
20240327112011,35.55
20240327113011,34.77
20240327114011,25.87
20240327115011,15.91
20240327120011,4.18
20240327121011,0.0
20240327122011,0.0
20240327123011,0.0
20240327124011,0.0
20240327125011,0.0
20240327130011,0.56
20240327131011,0.0
20240327132011,0.0
20240327133011,0.0
20240327134011,0.0
20240327135011,0.0
20240327140011,0.0
20240327141011,0.0
20240327142011,0.0
20240327143011,0.0
20240327144011,0.0
20240327145011,0.0
20240327150011,7.89
20240327151011,7.2
20240327152011,6.84
20240327153011,6.24
20240327154011,9.24
20240327155011,5.91
20240327160011,8.75
20240327161011,9.3
20240327162011,9.28
20240327163011,9.87
20240327164011,9.28
20240327165011,9.4
20240413090011,131.86
20240413091011,19.89
20240413092011,0.0
20240413093011,18.64
20240413094011,0.0
20240413095011,186.25
20240413100011,380.71
20240413101011,281.13
20240413102011,204.74
20240413103011,178.13
20240413104011,87.8
20240413105011,74.03
20240413110011,369.18
20240413111011,248.95
20240413112011,255.96
20240413113011,51.73
20240413114011,60.52
20240413115011,82.38
20240413120011,68.72
20240413121011,47.2
20240413122011,17.19
20240413123011,8.65
20240413124011,15.22
20240413125011,7.91
20240413130011,0.0
20240413131011,0.0
20240413132011,0.0
20240413133011,1.28
20240413134011,0.0
20240413135011,0.0
20240413140011,3.86
20240413141011,0.0
20240413142011,0.0
20240413143011,1.12
20240413144011,0.0
20240413145011,0.0
20240413150011,0.0
20240413151011,0.0
20240413152011,0.0
20240413153011,0.0
20240413154011,0.0
20240413155011,0.0
20240413160011,0.0
20240413161011,0.0
20240413162011,0.0
20240413163011,0.0
20240413164011,0.0
20240413165011,0.0
20240426090011,8.27
20240426091011,10.39
20240426092011,11.93
20240426093011,13.18
20240426094011,20.05
20240426095011,32.61
20240426100011,0.67
20240426101011,0.0
20240426102011,0.0
20240426103011,0.0
20240426104011,0.0
20240426105011,0.0
20240426110011,0.0
20240426111011,0.0
20240426112011,0.0
20240426113011,0.0
20240426114011,0.0
20240426115011,0.0
20240426120011,0.0
20240426121011,5.3
20240426122011,11.06
20240426123011,9.62
20240426124011,6.13
20240426125011,6.53
20240426130011,9.8
20240426131011,10.27
20240426132011,9.75
20240426133011,10.72
20240426134011,11.36
20240426135011,8.15
20240426140011,0.0
20240426141011,0.0
20240426142011,0.0
20240426143011,0.0
20240426144011,0.0
20240426145011,0.0
20240426150011,8.28
20240426151011,7.79
20240426152011,7.91
20240426153011,4.67
20240426154011,12.86
20240426155011,9.0
20240426160011,0.0
20240426161011,0.0
20240426162011,0.0
20240426163011,0.0
20240426164011,0.0
20240426165011,0.0
20240606090011,14.99
20240606091011,15.76
20240606092011,14.98
20240606093011,17.05
20240606094011,24.95
20240606095011,30.99
20240606100011,25.59
20240606101011,26.07
20240606102011,16.48
20240606103011,14.41
20240606104011,21.19
20240606105011,0.0
20240606110011,0.0
20240606111011,0.0
20240606112011,2.61
20240606113011,0.0
20240606114011,0.0
20240606115011,0.0
20240606120011,61.6
20240606121011,42.84
20240606122011,28.1
20240606123011,26.96
20240606124011,15.08
20240606125011,15.84
20240606130011,12.86
20240606131011,5.42
20240606132011,0.39
20240606133011,1.06
20240606134011,13.84
20240606135011,6.97
20240606140011,5.55
20240606141011,5.55
20240606142011,4.0
20240606143011,2.89
20240606144011,4.15
20240606145011,4.39
20240606150011,13.59
20240606151011,8.99
20240606152011,11.23
20240606153011,9.4
20240606154011,5.82
20240606155011,9.64
20240606160011,19.84
20240606161011,18.0
20240606162011,17.74
20240606163011,17.6
20240606164011,17.5
20240606165011,18.04
20240712090011,39.62
20240712091011,25.02
20240712092011,34.53
20240712093011,64.77
20240712094011,37.14
20240712095011,59.3
20240712100011,54.11
20240712101011,40.04
20240712102011,27.48
20240712103011,33.44
20240712104011,7.09
20240712105011,19.44
20240712110011,1.9
20240712111011,1.37
20240712112011,32.96
20240712113011,0.0
20240712114011,23.59
20240712115011,0.0
20240712120011,257.53
20240712121011,627.37
20240712122011,12.84
20240712123011,29.46
20240712124011,22.28
20240712125011,24.2
20240712130011,0.0
20240712131011,0.0
20240712132011,0.0
20240712133011,0.0
20240712134011,0.0
20240712135011,0.0
20240712140011,0.0
20240712141011,0.0
20240712142011,0.0
20240712143011,0.0
20240712144011,0.0
20240712145011,0.0
20240712150011,16.24
20240712151011,16.6
20240712152011,13.49
20240712153011,12.14
20240712154011,12.95
20240712155011,13.66
20240712160011,7.35
20240712161011,13.83
20240712162011,12.74
20240712163011,10.75
20240712164011,10.75
20240712165011,10.07
20240315090012,27.34
20240315091012,28.19
20240315092012,28.64
20240315093012,33.27
20240315094012,30.14
20240315095012,42.98
20240315100012,50.05
20240315101012,73.3
20240315102012,75.08
20240315103012,111.89
20240315104012,131.17
20240315105012,182.4
20240315110012,156.25
20240315111012,78.88
20240315112012,32.11
20240315113012,16.34
20240315114012,7.38
20240315115012,1.76
20240315120012,0.81
20240315121012,0.0
20240315122012,0.0
20240315123012,0.0
20240315124012,1.27
20240315125012,0.0
20240315130012,0.0
20240315131012,0.0
20240315132012,0.0
20240315133012,3.3
20240315134012,4.64
20240315135012,0.0
20240315140012,0.0
20240315141012,0.0
20240315142012,0.0
20240315143012,0.0
20240315144012,13.68
20240315145012,0.0
20240315150012,0.0
20240315151012,0.63
20240315152012,5.13
20240315153012,0.0
20240315154012,10.47
20240315155012,13.15
20240315160012,3.17
20240315161012,3.15
20240315162012,0.0
20240315163012,0.0
20240315164012,0.0
20240315165012,0.0
20240317090012,0.0
20240317091012,0.0
20240317092012,0.0
20240317093012,0.0
20240317094012,0.0
20240317095012,0.0
20240317100012,0.0
20240317101012,5.93
20240317102012,11.13
20240317103012,30.82
20240317104012,17.96
20240317105012,41.52
20240317110012,76.53
20240317111012,75.53
