Sunlight(Lux),WSGust,WDGust,GloblRad,Precp,TxSoil0cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,WindSpeed(m/s)_yes,Pressure(hpa)_yes,Temperature(°C)_yes,Humidity(%)_yes,Sunlight(Lux)_yes,Power(mW)_yes,WSGust_yes,WDGust_yes,GloblRad_yes,Precp_yes,TxSoil0cm_yes,TxSoil10cm_yes,TxSoil20cm_yes,TxSoil50cm_yes,TxSoil100cm_yes,Sunlight(Lux)_last_min,Sunlight(Lux)_last_2min,Time,Minute,Direction_x,Direction_y,Location,Height,Predicted_Power
17725.366179405377,1.7,354.0,0.7,1.0,26.3,26.6,26.7,27.0,26.2,3.23,1008.04,34.19,57.53,42623.59,531.98,4.7,113.0,2.0,0.0,28.6,28.1,27.8,27.2,26.1,18426.26059831202,17686.058971231218,21.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,88.42
16119.526606323994,1.7,354.0,0.7,1.0,26.3,26.6,26.7,27.0,26.2,2.06,1008.04,32.04,70.54,16037.58,67.99,4.7,113.0,2.0,0.0,28.6,28.1,27.8,27.2,26.1,17725.366179405377,18426.26059831202,22.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,53.17
12755.244583326765,1.7,354.0,0.7,1.0,26.3,26.6,26.7,27.0,26.2,2.58,1008.09,30.43,84.35,11665.75,39.56,4.7,113.0,2.0,0.0,28.6,28.1,27.8,27.2,26.1,16119.526606323994,17725.366179405377,23.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,23.84
13052.99572311308,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,1.86,1007.98,30.01,90.38,11739.42,36.89,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,12755.244583326765,16119.526606323994,24.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,67.45
13591.176300200596,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,1.79,1007.91,30.1,89.61,13921.75,49.47,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,13052.99572311308,12755.244583326765,25.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,72.0
14141.208879992953,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,1.31,1007.79,30.47,88.59,14136.92,51.32,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,13591.176300200596,13052.99572311308,26.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,72.78
16086.075192038898,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,0.94,1007.66,30.41,89.56,12962.67,41.61,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,14141.208879992953,13591.176300200596,27.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,100.91
15187.453236767633,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,1.41,1007.6,29.66,96.33,8603.25,20.02,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,16086.075192038898,14141.208879992953,28.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,82.69
14457.95061817233,1.4,92.0,0.8,0.0,26.5,26.7,26.7,27.0,26.2,2.4,1007.59,28.86,100.0,6979.58,13.67,5.5,64.0,1.7,0.0,28.8,28.4,27.9,27.2,26.1,15187.453236767633,16086.075192038898,29.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,81.86
12603.43373422213,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,2.05,1007.61,28.19,100.0,3953.67,3.86,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,14457.95061817233,15187.453236767633,30.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,74.19
11705.145249542195,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,1.25,1007.59,28.02,100.0,3777.0,3.41,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,12603.43373422213,14457.95061817233,31.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,58.64
10884.905123876793,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,1.61,1007.39,27.87,100.0,4725.08,5.36,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,11705.145249542195,12603.43373422213,32.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,53.19
9170.247793487928,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,2.3,1007.35,27.2,100.0,6507.58,10.04,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,10884.905123876793,11705.145249542195,33.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,37.36
7669.140244451712,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,1.32,1007.29,27.48,100.0,5683.0,7.24,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,9170.247793487928,10884.905123876793,34.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,35.47
6764.5031820177,3.1,112.0,0.1,1.0,26.1,26.7,26.8,26.9,26.2,2.49,1007.28,27.94,100.0,10787.83,28.65,4.9,65.0,0.4,0.0,28.5,28.5,28.1,27.2,26.1,7669.140244451712,9170.247793487928,35.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,16.07
6249.343321309606,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,3.02,1007.19,27.9,100.0,13967.42,46.87,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,6764.5031820177,7669.140244451712,36.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,25.82
5841.3268009048925,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,2.34,1007.22,27.58,100.0,10448.42,27.06,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,6249.343321309606,6764.5031820177,37.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,14.9
5354.323899188813,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,2.43,1007.15,27.85,100.0,7632.42,13.68,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,5841.3268009048925,6249.343321309606,38.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,19.37
4509.178989267608,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,2.71,1007.09,27.65,100.0,6040.17,8.49,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,5354.323899188813,5841.3268009048925,39.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,18.63
3874.0550418655157,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,3.17,1007.11,26.13,100.0,6840.09,11.23,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,4509.178989267608,5354.323899188813,40.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,17.99
3332.248963715716,1.8,290.0,0.4,0.5,26.1,26.6,26.8,26.9,26.2,2.82,1007.05,26.2,100.0,6510.83,10.64,4.1,69.0,0.2,0.0,28.1,28.5,28.2,27.2,26.1,3874.0550418655157,4509.178989267608,41.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,16.11
2988.5909391175273,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,3.49,1007.02,26.58,100.0,5383.25,7.11,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,3332.248963715716,3874.0550418655157,42.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,12.23
2805.6461850854357,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,2.8,1007.04,26.83,100.0,5163.83,7.02,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,2988.5909391175273,3332.248963715716,43.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,11.3
2634.174379674178,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,4.05,1007.08,27.1,100.0,8377.75,18.93,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,2805.6461850854357,2988.5909391175273,44.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,6.71
2739.5401520386004,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,3.14,1007.08,27.57,100.0,10303.42,26.91,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,2634.174379674178,2805.6461850854357,45.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,10.96
2517.090718966828,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,3.16,1007.17,27.56,100.0,7554.67,15.09,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,2739.5401520386004,2634.174379674178,46.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,2.86
2109.04666647751,0.9,360.0,0.1,0.0,26.0,26.6,26.7,26.9,26.2,1.85,1007.29,27.28,100.0,4053.83,4.35,4.8,47.0,0.3,0.0,27.9,28.4,28.2,27.2,26.1,2517.090718966828,2739.5401520386004,47.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,7.08
45715.011815864185,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.89,40.1,37.13,43450.23,694.33,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,41120.59,39158.16,0.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,801.58
47893.21833700047,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.82,41.11,34.7,44627.72,756.46,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,45715.011815864185,41120.59,1.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,896.6
47421.154291536484,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.7,42.24,32.64,46031.81,817.28,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,47893.21833700047,45715.011815864185,2.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,925.79
49025.565952122764,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.68,42.76,31.41,48726.76,871.82,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,47421.154291536484,47893.21833700047,3.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,943.65
52306.63789128585,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.55,43.6,29.01,51017.41,924.98,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,49025.565952122764,47421.154291536484,4.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,971.19
51777.9472601289,2.2,201.0,2.2,0.0,32.2,31.8,32.0,31.9,29.9,0.0,1008.47,44.12,27.53,52417.36,974.84,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,52306.63789128585,49025.565952122764,5.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,921.8
57389.24166255456,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1008.38,44.75,26.47,55593.87,1017.16,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,51777.9472601289,52306.63789128585,6.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1018.08
61960.76136656657,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1008.29,46.37,24.08,58738.22,1051.34,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,57389.24166255456,51777.9472601289,7.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1065.47
65984.73421110687,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1008.16,46.43,23.68,62363.6,1084.97,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,61960.76136656657,57389.24166255456,8.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1073.66
68235.9270760254,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1007.99,46.43,23.64,66702.16,1116.2,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,65984.73421110687,61960.76136656657,9.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1033.01
66628.37152808688,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1007.85,46.18,24.5,70037.16,1132.44,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,68235.9270760254,65984.73421110687,10.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1015.61
51028.30943487289,2.5,133.0,2.9,0.0,34.8,32.2,32.1,31.9,30.0,0.0,1007.77,47.15,23.49,71177.27,1152.67,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,66628.37152808688,68235.9270760254,11.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,752.05
44489.23597268304,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1007.65,47.36,22.99,69862.14,1169.02,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,51028.30943487289,66628.37152808688,12.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,556.24
31792.093741472054,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1007.51,47.82,23.8,70852.76,1203.8,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,44489.23597268304,51028.30943487289,13.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,295.45
49251.21477771804,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1007.28,46.63,25.72,68656.08,1209.64,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,31792.093741472054,44489.23597268304,14.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,893.1
67087.86629576588,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1007.12,45.92,26.12,68230.94,1200.8,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,49251.21477771804,31792.093741472054,15.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1101.04
59928.494774716804,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1007.05,46.23,25.34,68263.82,1191.02,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,67087.86629576588,49251.21477771804,16.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1014.01
57078.69289003737,1.8,360.0,2.9,0.0,36.5,32.9,32.2,31.8,30.0,0.0,1006.95,46.65,24.73,68416.01,1184.13,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,59928.494774716804,67087.86629576588,17.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1013.41
60342.43294932123,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.85,46.18,24.42,67089.74,1182.39,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,57078.69289003737,59928.494774716804,18.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1035.21
59219.37275743514,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.77,46.68,23.54,65134.92,1168.22,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,60342.43294932123,57078.69289003737,19.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1111.72
59001.25248049426,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.73,47.04,23.18,63822.12,1147.28,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,59219.37275743514,60342.43294932123,20.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1115.35
57591.555168226834,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.66,47.03,23.21,62385.7,1126.19,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,59001.25248049426,59219.37275743514,21.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1034.14
54118.88749688179,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.51,47.18,23.13,59213.32,1100.29,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,57591.555168226834,59001.25248049426,22.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1027.65
53480.16525576879,3.2,62.0,2.6,0.0,37.2,33.5,32.5,31.8,30.0,0.0,1006.42,47.3,23.48,57232.44,1065.74,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,54118.88749688179,57591.555168226834,23.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1017.5
54891.69799332712,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.37,46.66,23.97,55471.5,1030.65,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,53480.16525576879,54118.88749688179,24.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1054.84
54274.71954586937,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.35,47.35,22.9,54929.39,997.11,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,54891.69799332712,53480.16525576879,25.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,957.01
54036.755476626306,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.34,47.58,22.5,53920.45,942.72,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,54274.71954586937,54891.69799332712,26.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,963.18
54832.72341866901,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.25,48.09,22.26,53186.78,894.81,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,54036.755476626306,54274.71954586937,27.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,942.0
52397.551290694784,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.23,48.11,22.04,50318.96,848.89,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,54832.72341866901,54036.755476626306,28.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,983.48
49970.17322796081,3.7,149.0,3.5,0.0,37.2,34.4,32.9,31.8,30.0,0.0,1006.2,48.36,22.1,47810.71,798.04,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,52397.551290694784,54832.72341866901,29.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,958.4
48254.87238275507,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.18,49.24,20.96,46310.5,747.21,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,49970.17322796081,52397.551290694784,30.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,714.75
45698.50684843581,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.21,49.02,21.46,45400.56,701.04,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,48254.87238275507,49970.17322796081,31.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,657.51
44635.628104219926,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.19,48.37,22.55,42521.61,612.82,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,45698.50684843581,48254.87238275507,32.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,678.7
35866.4764545246,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.15,48.31,22.76,40395.8,548.69,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,44635.628104219926,45698.50684843581,33.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,446.52
32572.266020677158,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.17,47.88,23.35,39841.68,547.98,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,35866.4764545246,44635.628104219926,34.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,413.32
23727.973964624187,4.0,56.0,3.4,0.0,37.9,35.2,33.4,31.8,30.0,0.0,1006.24,44.71,28.32,25658.92,209.27,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,32572.266020677158,35866.4764545246,35.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,425.68
23466.59094645867,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.31,41.99,34.07,22464.75,148.56,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,23727.973964624187,32572.266020677158,36.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,297.9
27958.75782797765,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.37,43.86,31.64,35775.91,430.48,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,23466.59094645867,23727.973964624187,37.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,355.95
28991.832064274757,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.39,47.3,25.37,35900.61,415.0,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,27958.75782797765,23466.59094645867,38.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,337.48
25292.852001083258,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.31,48.24,24.06,28377.92,241.75,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,28991.832064274757,27958.75782797765,39.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,368.93
18052.972191511097,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.23,47.31,25.08,25434.25,178.02,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,25292.852001083258,28991.832064274757,40.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,175.09
14467.74512435701,4.4,110.0,2.6,0.0,38.0,35.9,33.9,31.8,30.0,0.0,1006.2,47.61,24.7,23893.5,141.67,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,18052.972191511097,25292.852001083258,41.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,86.35
15203.259368172547,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1006.09,48.35,22.97,21969.42,102.74,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,14467.74512435701,18052.972191511097,42.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,101.88
14524.564827294203,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1005.93,48.75,22.91,17723.0,80.89,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,15203.259368172547,14467.74512435701,43.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,126.28
13108.722300736174,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1005.81,48.75,22.25,8240.0,53.51,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,14524.564827294203,15203.259368172547,44.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,147.8
10592.134339304936,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1005.69,47.49,23.36,8563.83,34.75,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,13108.722300736174,14524.564827294203,45.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,74.77
9272.814746102245,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1005.74,42.65,30.93,8551.75,21.77,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,10592.134339304936,13108.722300736174,46.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,52.7
7901.517198848144,3.1,132.0,1.8,0.0,38.0,36.3,34.4,31.8,30.0,0.0,1005.82,40.28,36.17,7046.33,11.82,3.7,100.0,2.1,0.0,38.2,36.4,34.2,31.3,29.8,9272.814746102245,10592.134339304936,47.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,36.37
44499.075723700946,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.58,39.78,36.01,43500.19,682.23,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,40800.68,38896.75,0.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,679.46
45077.85686880223,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.52,40.57,34.25,44528.0,741.01,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,44499.075723700946,40800.68,1.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,750.39
44815.18935429729,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.53,41.52,32.31,45683.03,798.49,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,45077.85686880223,44499.075723700946,2.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,841.28
45150.10897132409,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.65,41.74,32.06,48374.57,854.13,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,44815.18935429729,45077.85686880223,3.0,30.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,812.75
47142.33762630642,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.65,42.92,29.94,50886.06,909.52,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,45150.10897132409,44815.18935429729,4.0,40.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,856.55
48466.063122622574,2.3,285.0,2.2,0.0,32.4,31.9,32.2,32.3,30.3,0.0,1005.64,44.15,27.91,52491.03,961.44,3.3,211.0,2.2,0.0,32.1,31.6,31.9,32.1,30.1,47142.33762630642,45150.10897132409,5.0,50.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,889.58
53547.00616808562,2.1,213.0,2.9,0.0,35.4,32.4,32.3,32.3,30.3,0.0,1005.59,44.72,26.76,55620.46,1007.3,3.2,211.0,2.9,0.0,35.0,32.1,31.9,32.0,30.2,48466.063122622574,47142.33762630642,6.0,0.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,969.81
55306.13428935907,2.1,213.0,2.9,0.0,35.4,32.4,32.3,32.3,30.3,0.0,1005.5,44.96,26.49,60196.57,1079.52,3.2,211.0,2.9,0.0,35.0,32.1,31.9,32.0,30.2,53547.00616808562,48466.063122622574,7.0,10.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,1002.68
55587.93888840962,2.1,213.0,2.9,0.0,35.4,32.4,32.3,32.3,30.3,0.0,1005.42,45.52,25.59,53021.66,918.03,3.2,211.0,2.9,0.0,35.0,32.1,31.9,32.0,30.2,55306.13428935907,53547.00616808562,8.0,20.0,-0.9961946980917455,0.0871557427476582,2.0,5.0,992.9
